vehicle_id,trip_start,trip_end,distance_km,avg_speed,max_speed,idle_time_pct
V001,2025-01-03 14:45:00,2025-01-03 15:35:00,33.10088873807971,36.110060441541506,47.192919341887354,0.09090909090909091
V001,2025-01-03 15:40:00,2025-01-03 16:35:00,33.08859208385695,33.08859208385695,39.5882940755049,0.08333333333333333
V001,2025-01-03 16:55:00,2025-01-03 17:20:00,15.596584546303609,31.193169092607217,40.237796538797085,0.16666666666666666
V001,2025-01-03 17:25:00,2025-01-03 17:45:00,14.543191348584877,34.9036592366037,45.11201722572872,0.2
V001,2025-01-03 18:20:00,2025-01-03 18:55:00,22.900721504618375,34.35108225692756,41.73490665532743,0.125
V001,2025-01-03 19:25:00,2025-01-03 20:40:00,46.837633764826776,35.128225323620086,43.099219138335314,0.0625
V001,2025-01-03 21:00:00,2025-01-03 21:35:00,29.34361595092885,44.015423926393275,52.69347253752881,0.125
V001,2025-01-03 21:40:00,2025-01-03 22:20:00,25.6314168771234,34.1752225028312,44.27457898258971,0.1111111111111111
V001,2025-01-03 23:00:00,2025-01-03 23:40:00,32.155481688275174,42.8739755843669,50.485477242544995,0.1111111111111111
V001,2025-01-03 23:45:00,2025-01-04 00:05:00,14.673909642195996,35.21738314127039,47.09133161672006,0.2
V001,2025-01-04 01:10:00,2025-01-04 02:00:00,25.464431491128618,27.779379808503947,36.45614187428851,0.09090909090909091
V001,2025-01-04 02:05:00,2025-01-04 02:25:00,14.029479579136334,33.6707509899272,44.48054174818656,0.2
V001,2025-01-04 02:40:00,2025-01-04 03:00:00,15.351500981769863,36.84360235624767,48.21264894552154,0.2
V001,2025-01-04 03:20:00,2025-01-04 03:40:00,13.729565174325582,32.950956418381395,42.194175893720924,0.2
V001,2025-01-04 03:50:00,2025-01-04 04:40:00,31.5644206420415,34.43391342768164,40.46030671271775,0.09090909090909091
V001,2025-01-04 05:15:00,2025-01-04 05:40:00,15.89015465826804,31.78030931653608,43.261600345179914,0.16666666666666666
V001,2025-01-04 05:45:00,2025-01-04 06:20:00,27.07909617540667,40.618644263110006,47.500877123818306,0.125
V001,2025-01-04 06:30:00,2025-01-04 06:55:00,16.821147903512124,33.64229580702425,42.32545659587313,0.16666666666666666
V001,2025-01-04 07:25:00,2025-01-04 08:25:00,39.1899514513428,36.17533980123951,44.23718164421313,0.07692307692307693
V001,2025-01-04 09:30:00,2025-01-04 10:00:00,17.74441985052713,30.41900545804651,43.8041407683358,0.14285714285714285
V001,2025-01-04 10:25:00,2025-01-04 11:50:00,55.421915286758036,36.947943524505355,45.12560705805199,0.05555555555555555
V001,2025-01-04 12:00:00,2025-01-04 13:05:00,35.56924221631225,30.48792189969621,36.19298617376155,0.07142857142857142
V001,2025-01-04 13:30:00,2025-01-04 14:15:00,30.26062201785474,36.312746421425686,42.93740270965773,0.1
V001,2025-01-04 15:30:00,2025-01-04 16:40:00,54.91306389182177,43.930451113457416,51.5061182051144,0.06666666666666667
V001,2025-01-04 16:45:00,2025-01-04 17:05:00,12.721958507212756,30.532700417310615,43.14065967532745,0.2
V001,2025-01-04 18:15:00,2025-01-04 18:35:00,12.081422508787718,28.99541402109052,38.62480825863452,0.2
V001,2025-01-04 19:20:00,2025-01-04 19:45:00,16.728217849076604,33.45643569815321,43.429628136980604,0.16666666666666666
V001,2025-01-04 20:55:00,2025-01-04 21:15:00,12.651878786103287,30.36450908664789,40.72501618530183,0.2
V001,2025-01-04 21:55:00,2025-01-04 22:25:00,23.502321904908705,40.2896946941292,49.181939096941846,0.14285714285714285
V001,2025-01-04 22:30:00,2025-01-04 22:55:00,18.294912671850536,36.58982534370107,46.811362895729026,0.16666666666666666
V001,2025-01-04 23:00:00,2025-01-04 23:35:00,26.40071595664135,39.601073934962024,47.06765240607257,0.125
V001,2025-01-04 23:40:00,2025-01-05 00:35:00,34.44034488365595,34.44034488365595,41.14796425657648,0.08333333333333333
V001,2025-01-05 00:40:00,2025-01-05 01:10:00,21.687937796764235,37.179321937310114,45.27134058540715,0.14285714285714285
V001,2025-01-05 01:15:00,2025-01-05 01:50:00,25.533526636956413,38.30028995543462,45.95192978844364,0.125
V001,2025-01-05 01:55:00,2025-01-05 02:30:00,27.825191571409093,41.73778735711364,49.55756968886751,0.125
V001,2025-01-05 02:40:00,2025-01-05 03:25:00,33.27080787217103,39.92496944660523,49.3002162827328,0.1
V001,2025-01-05 04:10:00,2025-01-05 04:45:00,22.581523824658138,33.87228573698721,43.2114327765541,0.125
V001,2025-01-05 05:00:00,2025-01-05 05:50:00,33.73561593643754,36.802490112477315,44.09353662747614,0.09090909090909091
V001,2025-01-05 06:25:00,2025-01-05 07:40:00,45.29752436498791,33.97314327374093,38.676736175964955,0.0625
V001,2025-01-05 08:50:00,2025-01-05 09:30:00,28.636433062906896,38.18191075054253,44.81459571556268,0.1111111111111111
V001,2025-01-05 09:35:00,2025-01-05 10:00:00,15.477309434314202,30.954618868628405,43.33780250274186,0.16666666666666666
V001,2025-01-05 10:15:00,2025-01-05 10:55:00,23.43482820933098,31.246437612441305,38.25062900422362,0.1111111111111111
V001,2025-01-05 11:15:00,2025-01-05 11:35:00,15.812456956410562,37.94989669538535,50.133797763407436,0.2
V001,2025-01-05 11:40:00,2025-01-05 12:00:00,15.02427780928138,36.05826674227531,46.060759938114586,0.2
V001,2025-01-05 12:15:00,2025-01-05 12:35:00,12.481042624614192,29.954502299074058,40.33705320754953,0.2
V001,2025-01-05 12:45:00,2025-01-05 13:35:00,30.64721871850515,33.43332951109653,39.81822684533259,0.09090909090909091
V001,2025-01-05 14:00:00,2025-01-05 14:35:00,25.97330079147212,38.95995118720818,46.648123935956306,0.125
V001,2025-01-05 14:45:00,2025-01-05 15:05:00,13.264512401508346,31.83482976362003,42.66619964819119,0.2
V001,2025-01-05 15:35:00,2025-01-05 16:00:00,14.537098080264093,29.074196160528185,37.34033872810479,0.16666666666666666
V001,2025-01-05 16:40:00,2025-01-05 17:25:00,34.372297318239326,41.246756781887186,47.28567461091782,0.1
V001,2025-01-05 17:55:00,2025-01-05 18:30:00,23.882537473212157,35.82380620981824,45.215420049973716,0.125
V001,2025-01-05 18:45:00,2025-01-05 19:15:00,14.676582189454319,25.15985518192169,36.53977041961225,0.14285714285714285
V001,2025-01-05 19:20:00,2025-01-05 20:30:00,38.52062391297976,30.816499130383804,40.37363605097739,0.06666666666666667
V001,2025-01-05 20:35:00,2025-01-05 21:00:00,13.333425879193626,26.666851758387253,34.53142006176652,0.16666666666666666
V001,2025-01-05 21:30:00,2025-01-05 21:50:00,15.149928850838252,36.359829242011806,46.857370981693315,0.2
V001,2025-01-05 22:00:00,2025-01-05 22:25:00,17.026658853253803,34.053317706507606,44.179845492452046,0.16666666666666666
V001,2025-01-05 22:30:00,2025-01-05 23:45:00,51.57184067020447,38.67888050265336,43.3143796735995,0.0625
V001,2025-01-05 23:50:00,2025-01-06 00:20:00,19.454895025464882,33.35124861508265,43.16189774811991,0.14285714285714285
V001,2025-01-06 00:25:00,2025-01-06 01:00:00,26.54301097088777,39.81451645633166,49.00983225866948,0.125
V001,2025-01-06 01:50:00,2025-01-06 03:00:00,48.18495534128338,38.5479642730267,45.22878557902757,0.06666666666666667
V001,2025-01-06 03:10:00,2025-01-06 04:20:00,56.9946418460985,45.5957134768788,57.380086153269325,0.06666666666666667
V001,2025-01-06 04:35:00,2025-01-06 05:40:00,45.12418372074843,38.67787176064151,47.426905060762074,0.07142857142857142
V001,2025-01-06 05:45:00,2025-01-06 06:25:00,29.610815354086157,39.48108713878154,46.991072677943265,0.1111111111111111
V001,2025-01-06 06:30:00,2025-01-06 06:55:00,17.187807226755506,34.37561445351101,43.30196326794688,0.16666666666666666
V001,2025-01-06 07:20:00,2025-01-06 08:20:00,37.67671955012124,34.77851035395807,44.80367694896171,0.07692307692307693
V001,2025-01-06 09:15:00,2025-01-06 10:45:00,72.03278001829662,45.494387379976814,56.1040613138384,0.05263157894736842
V001,2025-01-06 10:50:00,2025-01-06 11:40:00,38.36607151354266,41.85389619659199,55.42834372167465,0.09090909090909091
V001,2025-01-06 11:50:00,2025-01-06 12:45:00,32.56586174596774,32.56586174596774,44.128869825199395,0.08333333333333333
V001,2025-01-06 12:50:00,2025-01-06 13:35:00,35.093258196702664,42.111909836043196,49.88654783407579,0.1
V001,2025-01-06 13:40:00,2025-01-06 14:35:00,46.15495483408486,46.15495483408486,53.013583665931044,0.08333333333333333
V001,2025-01-06 15:10:00,2025-01-06 15:45:00,26.355211345681482,39.53281701852222,48.59032416875795,0.125
V001,2025-01-06 15:50:00,2025-01-06 17:00:00,55.35911622770399,44.287292982163194,51.44166201643957,0.06666666666666667
V001,2025-01-06 17:10:00,2025-01-06 17:40:00,24.558627771276754,42.100504750760145,50.253543730418734,0.14285714285714285
V001,2025-01-06 18:05:00,2025-01-06 18:40:00,28.676936606524208,43.01540490978631,53.8120697501592,0.125
V001,2025-01-06 18:55:00,2025-01-06 19:30:00,29.73213071292323,44.59819606938485,52.836636646937166,0.125
V001,2025-01-06 19:35:00,2025-01-06 19:55:00,17.084503874966895,41.00280929992054,54.33170413193934,0.2
V001,2025-01-06 20:00:00,2025-01-06 20:50:00,39.604756171262046,43.20518855046769,54.09553744498391,0.09090909090909091
V001,2025-01-06 21:15:00,2025-01-06 21:45:00,24.28901021311444,41.638303222481895,55.39389777489502,0.14285714285714285
V001,2025-01-06 21:50:00,2025-01-06 22:10:00,12.069967501427302,28.967922003425524,39.94516948716925,0.2
V001,2025-01-06 22:15:00,2025-01-06 22:35:00,11.176345689129318,26.823229653910364,38.37397139497373,0.2
V001,2025-01-06 22:40:00,2025-01-06 23:00:00,13.746666381176889,32.99199931482453,44.42640648875522,0.2
V001,2025-01-06 23:25:00,2025-01-06 23:50:00,14.901147064237778,29.802294128475555,38.36848643505631,0.16666666666666666
V001,2025-01-07 00:10:00,2025-01-07 00:30:00,13.448913578537098,32.277392588489036,42.00365553968951,0.2
V001,2025-01-07 00:50:00,2025-01-07 02:10:00,56.7162350737051,40.03498946379183,51.52793734328182,0.058823529411764705
V001,2025-01-07 02:15:00,2025-01-07 02:40:00,20.68998407437061,41.37996814874122,52.20279566979347,0.16666666666666666
V001,2025-01-07 02:45:00,2025-01-07 03:25:00,20.846249900021576,27.794999866695434,43.22612862584288,0.1111111111111111
V001,2025-01-07 03:30:00,2025-01-07 04:00:00,16.06517451133156,27.54029916228267,38.45452165219971,0.14285714285714285
V001,2025-01-07 04:30:00,2025-01-07 04:50:00,13.635054059183743,32.72412974204098,42.09674109359329,0.2
V001,2025-01-07 05:25:00,2025-01-07 06:20:00,36.727530923759,36.727530923759,44.7848790947804,0.08333333333333333
V001,2025-01-07 06:35:00,2025-01-07 07:10:00,24.79205105496738,37.188076582451075,44.41293340127222,0.125
V001,2025-01-07 07:35:00,2025-01-07 08:00:00,20.456365217146075,40.91273043429215,51.880277823492435,0.16666666666666666
V001,2025-01-07 08:15:00,2025-01-07 08:35:00,14.124189912735837,33.898055790566005,48.003390459700846,0.2
V001,2025-01-07 09:20:00,2025-01-07 10:00:00,29.44242078519413,39.256561046925505,47.60633943887634,0.1111111111111111
V001,2025-01-07 10:40:00,2025-01-07 11:25:00,33.029055395578446,39.634866474694135,47.17384459521952,0.1
V001,2025-01-07 11:30:00,2025-01-07 12:00:00,16.784401332745194,28.773259427563186,36.239247375661925,0.14285714285714285
V001,2025-01-07 12:05:00,2025-01-07 12:50:00,24.011980605783766,28.814376726940516,37.39730690349325,0.1
V001,2025-01-07 12:55:00,2025-01-07 13:30:00,19.243669815900958,28.865504723851437,35.02985431572446,0.125
V001,2025-01-07 13:40:00,2025-01-07 14:10:00,18.240058747513125,31.268672138593928,40.10132394132494,0.14285714285714285
V001,2025-01-07 14:35:00,2025-01-07 15:30:00,36.76288631899898,36.76288631899898,42.39555997005879,0.08333333333333333
V001,2025-01-07 15:35:00,2025-01-07 16:45:00,47.50536437748543,38.00429150198834,44.102164028775654,0.06666666666666667
V001,2025-01-07 17:05:00,2025-01-07 17:25:00,13.98024405508872,33.552585732212926,42.875656812666726,0.2
V001,2025-01-07 17:45:00,2025-01-07 18:10:00,16.885042217082127,33.770084434164254,42.727982606954605,0.16666666666666666
V001,2025-01-07 18:15:00,2025-01-07 19:55:00,67.72472078022119,38.69984044584068,48.2217811404195,0.047619047619047616
V001,2025-01-07 20:25:00,2025-01-07 20:55:00,18.222395063358334,31.238391537185713,38.35639654633614,0.14285714285714285
V001,2025-01-07 21:00:00,2025-01-07 21:35:00,20.431275668262916,30.646913502394376,39.0319048947865,0.125
V001,2025-01-07 22:30:00,2025-01-07 23:30:00,41.85881819594096,38.63890910394551,45.28874693081676,0.07692307692307693
V001,2025-01-08 00:40:00,2025-01-08 01:40:00,37.740143158596105,34.83705522331948,41.835243268140175,0.07692307692307693
V001,2025-01-08 01:45:00,2025-01-08 03:00:00,59.60423369738485,44.70317527303864,53.43607477307484,0.0625
V001,2025-01-08 03:05:00,2025-01-08 03:50:00,29.569565558375057,35.48347867005007,45.747529793614596,0.1
V001,2025-01-08 04:05:00,2025-01-08 05:35:00,61.4045959057141,38.78185004571417,50.11675225853988,0.05263157894736842
V001,2025-01-08 06:00:00,2025-01-08 06:25:00,18.814526125977636,37.62905225195527,46.08689901080253,0.16666666666666666
V001,2025-01-08 06:50:00,2025-01-08 07:35:00,25.194658076815173,30.233589692178207,39.88721649574695,0.1
V001,2025-01-08 07:40:00,2025-01-08 08:15:00,17.96664402194168,26.94996603291252,33.66432139516046,0.125
V001,2025-01-08 08:30:00,2025-01-08 08:50:00,11.25976994218559,27.023447861245415,34.69061669004349,0.2
V001,2025-01-08 08:55:00,2025-01-08 09:20:00,14.834291878228429,29.668583756456858,38.61779816390513,0.16666666666666666
V001,2025-01-08 09:45:00,2025-01-08 10:45:00,32.92248419209026,30.38998540808332,37.80133058196983,0.07692307692307693
V001,2025-01-08 10:55:00,2025-01-08 11:20:00,13.789034083331467,27.578068166662934,34.613187464648014,0.16666666666666666
V001,2025-01-08 11:25:00,2025-01-08 12:00:00,19.986259891873893,29.979389837810842,36.21452579765365,0.125
V001,2025-01-08 12:05:00,2025-01-08 13:30:00,58.677908638727324,39.11860575915155,46.44580160117172,0.05555555555555555
V001,2025-01-08 14:15:00,2025-01-08 14:45:00,20.24626084464744,34.70787573368133,45.24747605460808,0.14285714285714285
V001,2025-01-08 14:50:00,2025-01-08 16:00:00,48.69982004702794,38.95985603762235,48.26115202980509,0.06666666666666667
V001,2025-01-08 16:05:00,2025-01-08 16:40:00,26.28896826511016,39.43345239766524,46.857453011655025,0.125
V001,2025-01-08 17:05:00,2025-01-08 17:30:00,14.539789786155971,29.079579572311943,38.61570030589488,0.16666666666666666
V001,2025-01-08 18:05:00,2025-01-08 18:40:00,19.846813014166727,29.770219521250095,37.88039842780753,0.125
V001,2025-01-08 18:50:00,2025-01-08 19:10:00,14.606824330373598,35.05637839289663,45.96457718159352,0.2
V001,2025-01-08 20:20:00,2025-01-08 20:40:00,13.17140858210326,31.61138059704782,42.424718082581,0.2
V001,2025-01-08 21:25:00,2025-01-08 21:50:00,19.47910414086854,38.95820828173708,52.1138910113053,0.16666666666666666
V001,2025-01-08 22:25:00,2025-01-08 22:45:00,14.21979770046244,34.127514481109856,47.101807505951406,0.2
V001,2025-01-08 22:50:00,2025-01-08 23:15:00,18.954412341994704,37.90882468398941,47.28798260789813,0.16666666666666666
V001,2025-01-08 23:20:00,2025-01-08 23:45:00,18.984133356260582,37.968266712521164,48.59008002088276,0.16666666666666666
V001,2025-01-08 23:50:00,2025-01-09 00:30:00,26.13611510948783,34.848153479317105,43.98447186826311,0.1111111111111111
V001,2025-01-09 00:35:00,2025-01-09 01:00:00,19.684516223102086,39.36903244620417,49.21473073047424,0.16666666666666666
V001,2025-01-09 01:15:00,2025-01-09 01:45:00,25.224734900297978,43.242402686225105,54.70031557417275,0.14285714285714285
V001,2025-01-09 01:50:00,2025-01-09 02:45:00,43.60162529243707,43.60162529243707,57.821133104494265,0.08333333333333333
V001,2025-01-09 03:25:00,2025-01-09 03:45:00,9.636441178062883,23.127458827350917,32.62449177911817,0.2
V001,2025-01-09 03:50:00,2025-01-09 05:00:00,47.745072078351996,38.196057662681596,44.752914872869034,0.06666666666666667
V001,2025-01-09 06:00:00,2025-01-09 06:35:00,25.029008447005808,37.54351267050871,47.26682844691146,0.125
V001,2025-01-09 06:50:00,2025-01-09 07:30:00,27.809494964567953,37.07932661942394,46.302809259195506,0.1111111111111111
V001,2025-01-09 07:35:00,2025-01-09 08:10:00,22.62303124037098,33.93454686055647,42.06078007095111,0.125
V001,2025-01-09 08:35:00,2025-01-09 09:05:00,21.416168877567195,36.71343236154376,45.76462096878285,0.14285714285714285
V001,2025-01-09 09:10:00,2025-01-09 09:55:00,34.76306111492879,41.715673337914545,48.284550406446414,0.1
V001,2025-01-09 10:45:00,2025-01-09 11:20:00,25.116680972438694,37.675021458658044,46.51207134850045,0.125
V001,2025-01-09 11:25:00,2025-01-09 11:55:00,20.774270545504834,35.61303522086543,44.103724812266286,0.14285714285714285
V001,2025-01-09 12:00:00,2025-01-09 12:45:00,31.970299718732612,38.36435966247913,44.31543609426981,0.1
V001,2025-01-09 12:50:00,2025-01-09 13:35:00,32.863930874310654,39.436717049172785,50.60264827505579,0.1
V001,2025-01-09 13:50:00,2025-01-09 14:20:00,21.341318127304802,36.58511678966537,51.04957687574449,0.14285714285714285
V001,2025-01-09 15:20:00,2025-01-09 16:50:00,57.94943591878761,36.59964373818165,44.92552070820552,0.05263157894736842
V001,2025-01-09 16:55:00,2025-01-09 17:35:00,28.681439747058036,38.241919662744046,44.5912902966879,0.1111111111111111
V001,2025-01-09 17:55:00,2025-01-09 18:15:00,14.222431140367842,34.13383473688282,44.714501887044385,0.2
V001,2025-01-09 18:50:00,2025-01-09 19:40:00,33.04159941713786,36.045381182332214,41.91403736667402,0.09090909090909091
V001,2025-01-09 19:45:00,2025-01-09 20:05:00,11.573799670831233,27.777119209994957,38.82507290136926,0.2
V001,2025-01-09 20:20:00,2025-01-09 20:45:00,11.661560725071789,23.323121450143578,30.88730420979689,0.16666666666666666
V001,2025-01-09 20:50:00,2025-01-09 21:25:00,18.199867751946243,27.299801627919365,33.861161325621005,0.125
V001,2025-01-09 21:35:00,2025-01-09 22:15:00,26.667298255751803,35.556397674335734,47.3214492836124,0.1111111111111111
V001,2025-01-09 22:20:00,2025-01-09 23:20:00,38.35903512407229,35.40834011452827,44.50982159473444,0.07692307692307693
V001,2025-01-09 23:25:00,2025-01-10 02:15:00,105.29628486004252,36.10158338058601,43.564627229078006,0.02857142857142857
V001,2025-01-10 03:20:00,2025-01-10 03:40:00,12.821657495176389,30.771977988423334,40.3876234782051,0.2
V001,2025-01-10 05:15:00,2025-01-10 05:35:00,12.338346987668627,29.612032770404703,40.2870309209265,0.2
V001,2025-01-10 05:50:00,2025-01-10 06:25:00,23.00509741894847,34.50764612842271,42.22888087061222,0.125
V001,2025-01-10 06:55:00,2025-01-10 08:00:00,42.72605411155995,36.62233209562281,42.120777958062924,0.07142857142857142
V001,2025-01-10 08:05:00,2025-01-10 08:45:00,20.626758647490604,27.502344863320808,34.68641066978033,0.1111111111111111
V001,2025-01-10 09:05:00,2025-01-10 09:35:00,17.733310854678887,30.399961465163805,36.67323700804679,0.14285714285714285
V001,2025-01-10 09:40:00,2025-01-10 10:35:00,34.92051845466831,34.92051845466831,42.29785118627916,0.08333333333333333
V001,2025-01-10 10:40:00,2025-01-10 11:40:00,35.676108247285626,32.93179222826366,41.5863172401748,0.07692307692307693
V001,2025-01-10 12:15:00,2025-01-10 12:45:00,21.442507703601606,36.75858463474561,45.875504498206936,0.14285714285714285
V001,2025-01-10 12:50:00,2025-01-10 13:10:00,13.102648717752459,31.4463569226059,40.373881705661105,0.2
